timestamp,server_cpu,server_mem_mb,server_threads,mysql_cpu,mysql_mem_mb,mysql_threads,system_cpu_user,system_cpu_system,system_cpu_idle,disk_read_kb,disk_write_kb
1763950879,64.9,0,9,0.7,389.53,38,0.94,0.00,98.81,0.00,0
1763950882,65.0,0,9,0.7,389.53,38,16.28,0.00,71.58,0.00,0
1763950885,65.1,0,9,0.7,389.53,38,17.22,0.00,70.66,0.00,0
1763950888,65.2,0,9,0.7,389.53,38,17.25,0.00,71.91,0.00,0
1763950892,65.4,0,9,0.7,389.53,38,16.60,0.00,72.37,0.00,0
1763950895,65.5,0,9,0.7,389.53,38,16.32,0.00,72.26,0.00,0
1763950898,65.6,0,9,0.7,389.53,38,16.75,0.00,70.30,0.00,0
1763950901,65.7,0,9,0.7,389.53,38,16.08,0.00,73.18,0.00,0
1763950904,65.9,0,9,0.7,389.53,38,16.08,0.00,72.86,0.00,0
1763950907,66.0,0,9,0.7,389.53,38,17.03,0.00,71.96,0.00,0
1763950910,66.1,0,9,0.7,389.53,38,15.91,0.00,73.10,0.00,0
1763950913,66.3,0,9,0.7,389.53,38,16.14,0.00,73.23,0.00,0
1763950916,66.4,0,9,0.7,389.53,38,16.75,0.00,72.16,0.00,0
1763950920,66.5,0,9,0.7,389.53,38,16.79,0.00,73.21,0.00,0
1763950923,66.6,0,9,0.7,389.53,38,16.93,0.00,71.18,0.00,0
1763950926,66.8,0,9,0.7,389.53,38,17.50,0.00,71.75,0.00,0
1763950929,66.9,0,9,0.7,389.53,38,16.91,0.00,71.94,0.00,0
1763950932,67.0,0,9,0.7,389.53,38,16.05,0.00,73.31,0.00,0
1763950935,67.1,0,9,0.7,389.53,38,15.72,0.00,73.16,0.00,0
1763950938,67.3,0,9,0.7,389.53,38,16.67,0.00,73.29,0.00,0
